name	n_tested	n_mwu_sig	n_fisher_sig	mean_delta	mean_abs_delta	frac_mwu_sig	frac_fisher_sig	pip	stratum	nearest_gene	neglogp
chr1:226423698	441	13	95	0.0009047619047619	0.0207097505668934	0.0294784580498866	0.2154195011337868	0.63499635	PIP_0.5-0.9	ENSG00000270287	11.165528490186396
chr1:227002768	435	30	104	-0.0053011494252873	0.0358620689655172	0.0689655172413793	0.2390804597701149	0.9999997	PIP>0.9	ENSG00000236636	10.427894794810545
chr1:22896829	442	30	138	-0.001997737556561	0.0398348416289592	0.0678733031674208	0.3122171945701357	0.9999995	PIP>0.9	MIR4253	25.42672004615812
chr1:229257467	440	20	93	0.0015636363636363	0.025340909090909	0.0454545454545454	0.2113636363636363	0.45933414	PIP_0.1-0.5	TMEM78	10.93398910209443
chr1:230031216	438	15	86	-0.000917808219178	0.0359497716894977	0.0342465753424657	0.1963470319634703	0.82099485	PIP_0.5-0.9	GALNT2	21.77555682011766
chr1:232035092	441	18	103	0.0025215419501133	0.0479637188208616	0.0408163265306122	0.2335600907029478	0.15165675	PIP_0.1-0.5	DISC1-IT1	13.80965263462138
chr1:232413094	445	26	157	0.0018	0.042591011235955	0.0584269662921348	0.3528089887640449	1.0	PIP>0.9	RN7SL299P	35.85219667690035
chr1:232534144	442	14	129	-0.0026493212669683	0.0478574660633484	0.0316742081447963	0.2918552036199095	0.9998261	PIP>0.9	SIPA1L2	24.93556317958002
chr1:233915271	440	13	122	0.0008272727272727	0.0449954545454545	0.0295454545454545	0.2772727272727273	0.25383317	PIP_0.1-0.5	ENSG00000287921	11.038535591084608
chr1:236969011	443	3	99	0.0013702031602708	0.0376230248306997	0.0067720090293453	0.2234762979683973	0.04778409	PIP<0.1	RPL35P1	15.911020295096993
chr1:237070958	446	22	150	-0.001982062780269	0.0324843049327354	0.0493273542600896	0.336322869955157	0.5787097	PIP_0.5-0.9	RYR2	12.695115015604816
chr1:238118396	430	8	98	-0.0019255813953488	0.0486790697674418	0.0186046511627906	0.227906976744186	0.2719947	PIP_0.1-0.5	YWHAQP9	11.778313850814785
chr1:238232298	437	3	106	0.0002242562929061	0.0544347826086956	0.0068649885583524	0.2425629290617849	1.0	PIP>0.9	ENSG00000234464	22.35838842274065
chr1:238382690	444	24	122	-0.0018671171171171	0.058759009009009	0.054054054054054	0.2747747747747748	0.5289297	PIP_0.5-0.9	RNU6-725P	31.20023874426186
chr1:238739368	443	5	83	-0.0012076749435665	0.0504176072234763	0.0112866817155756	0.1873589164785553	0.6747856	PIP_0.5-0.9	MIPEPP2	10.427286490085194
chr1:23890668	445	25	119	0.0012966292134831	0.0395662921348314	0.0561797752808988	0.2674157303370786	0.6219562	PIP_0.5-0.9	BTBD6P1	12.616006999974502
chr1:23988967	438	25	163	-0.0007283105022831	0.0328150684931506	0.0570776255707762	0.3721461187214612	0.005584717	PIP<0.1	PNRC2	37.61790134538942
chr1:24007300	442	18	113	0.0010746606334841	0.0357941176470588	0.0407239819004524	0.255656108597285	0.6113874	PIP_0.5-0.9	RPL36P5	13.283870589546808
chr1:240443718	447	11	129	0.0028881431767337	0.0466778523489932	0.0246085011185682	0.2885906040268456	0.15058541	PIP_0.1-0.5	ENSG00000233519	25.081253812933348
chr1:240553611	440	15	118	0.000690909090909	0.0442090909090909	0.034090909090909	0.2681818181818182	0.49168932	PIP_0.1-0.5	ENSG00000226014	16.429243528378873
chr1:24087580	448	16	120	0.0015915178571428	0.0348727678571428	0.0357142857142857	0.2678571428571428	0.8663765	PIP_0.5-0.9	MYOM3	22.98347868026797
chr1:242087687	438	10	108	0.0024543378995433	0.0367191780821917	0.0228310502283105	0.2465753424657534	0.98506135	PIP>0.9	ENSG00000277099	13.53022623987426
chr1:242981026	443	17	122	-0.0010045146726862	0.0383002257336343	0.0383747178329571	0.2753950338600451	0.28150392	PIP_0.1-0.5	ENSG00000230199	11.113573093103875
chr1:24359163	444	66	144	0.0013445945945945	0.0306869369369369	0.1486486486486486	0.3243243243243243	0.6282376	PIP_0.5-0.9	GRHL3-AS1	13.260131304946004
chr1:244915209	447	10	182	0.0005369127516778	0.0250156599552572	0.0223713646532438	0.407158836689038	0.22777641	PIP_0.1-0.5	RN7SKP55	13.309599597405027
chr1:245605402	451	30	173	0.0022084257206208	0.0365144124168514	0.0665188470066518	0.3835920177383592	0.55647445	PIP_0.5-0.9	ENSG00000238224	12.675492738898988
chr1:245626780	449	8	108	0.0004432071269487	0.0467416481069042	0.0178173719376391	0.2405345211581291	0.0973959	PIP<0.1	ENSG00000238224	10.546262822533013
chr1:2456486	445	49	192	0.0009235955056179	0.0344247191011236	0.1101123595505618	0.4314606741573034	0.3182794	PIP_0.1-0.5	PLCH2	32.83869030123786
chr1:245656909	448	44	148	0.00271875	0.0343303571428571	0.0982142857142857	0.3303571428571428	0.99932957	PIP>0.9	ENSG00000231612	11.094906890664262
chr1:245891529	439	40	128	-0.0005170842824601	0.0352870159453303	0.0911161731207289	0.2915717539863325	0.84186816	PIP_0.5-0.9	ENSG00000235096	39.82846594391855
chr1:246113415	441	22	93	0.0008707482993197	0.0283628117913832	0.0498866213151927	0.2108843537414966	0.105835795	PIP_0.1-0.5	SMYD3-AS1	10.600714631877082
chr1:246245598	446	71	174	0.000634529147982	0.0365269058295964	0.1591928251121076	0.3901345291479821	0.0057189465	PIP<0.1	RNU6-1283P	14.995201321885917
chr1:247473863	449	7	99	-0.0010467706013363	0.0434387527839643	0.0155902004454342	0.220489977728285	0.15762836	PIP_0.1-0.5	OR2B11	17.598298259358216
chr1:247877936	450	24	152	0.0003466666666666	0.0449155555555555	0.0533333333333333	0.3377777777777778	0.33033514	PIP_0.1-0.5	OR2W3	19.6611390029331
chr1:26070097	438	24	114	-0.0012922374429223	0.0351369863013698	0.0547945205479452	0.2602739726027397	0.20702642	PIP_0.1-0.5	FAM110D	13.195455910103243
chr1:26126828	431	15	137	0.0015406032482598	0.0459953596287703	0.0348027842227378	0.3178654292343387	0.08641285	PIP<0.1	PDIK1L	13.394301630222024
chr1:2620185	424	6	97	0.0054528301886792	0.0396556603773584	0.0141509433962264	0.2287735849056603	0.55162793	PIP_0.5-0.9	MMEL1	16.030921975631653
chr1:26555925	441	62	135	0.0001201814058956	0.020079365079365	0.1405895691609977	0.3061224489795918	0.883544	PIP_0.5-0.9	MIR1976	41.361593113315486
chr1:27284334	431	48	97	0.0011392111368909	0.0230556844547563	0.111368909512761	0.2250580046403712	0.01398617	PIP<0.1	ACTG1P20	13.105531456365508
chr1:29306375	447	13	139	0.0043557046979865	0.0423199105145413	0.029082774049217	0.3109619686800894	1.0	PIP>0.9	LINC01756	15.975965896766848
chr1:3040702	434	18	145	0.0018202764976958	0.0483087557603686	0.0414746543778801	0.3341013824884792	0.5192115	PIP_0.5-0.9	ACTRT2	12.268461382346349
chr1:30706792	449	2	118	0.0018129175946547	0.0340623608017817	0.0044543429844097	0.2628062360801781	0.1225695	PIP_0.1-0.5	MATN1-AS1	12.945500766891346
chr1:31164012	437	12	123	0.0036796338672768	0.0395102974828375	0.0274599542334096	0.2814645308924485	0.9999985	PIP>0.9	RPL21P22	23.40820002755945
chr1:31419549	445	8	138	-0.0004539325842696	0.0395595505617977	0.0179775280898876	0.3101123595505618	0.51744485	PIP_0.5-0.9	SERINC2	28.4969771717307
chr1:31679163	436	25	165	-0.0001055045871559	0.0389357798165137	0.0573394495412844	0.378440366972477	0.7805357	PIP_0.5-0.9	COL16A1	16.207792657427156
chr1:32440214	430	20	129	0.0014883720930232	0.0326093023255814	0.0465116279069767	0.3	0.6364395	PIP_0.5-0.9	LRRC37A12P	30.49532808030119
chr1:33837628	437	3	78	0.0069862700228832	0.0551693363844393	0.0068649885583524	0.1784897025171624	0.5375922	PIP_0.5-0.9	HSPD1P14	11.735740613101104
chr1:36592959	449	12	130	0.0025723830734966	0.0359576837416481	0.0267260579064587	0.289532293986637	0.61339104	PIP_0.5-0.9	FTLP18	10.475048280739884
chr1:3682559	444	104	260	0.0004234234234234	0.051990990990991	0.2342342342342342	0.5855855855855856	0.9999031	PIP>0.9	TP73-AS3	14.12164058446221
chr1:4000079	447	37	179	-0.0001744966442953	0.0359821029082774	0.0827740492170022	0.4004474272930649	0.55851305	PIP_0.5-0.9	ENSG00000284703	27.30208852139657
chr1:40016386	440	24	80	-0.0007568181818181	0.0333295454545454	0.0545454545454545	0.1818181818181818	0.06657791	PIP<0.1	CAP1	32.33332949505197
chr1:40912768	445	8	98	0.0021932584269662	0.0295460674157303	0.0179775280898876	0.2202247191011236	0.20344985	PIP_0.1-0.5	ENSG00000286668	13.037815715285674
chr1:40953838	449	19	126	-0.0023140311804008	0.0260779510022271	0.042316258351893	0.2806236080178174	0.94393396	PIP>0.9	UBE2V1P8	19.26913837083021
chr1:43696215	431	66	115	0.0014060324825986	0.0221577726218097	0.1531322505800464	0.2668213457076566	0.016298354	PIP<0.1	ST3GAL3	18.22054813305657
chr1:43927552	433	45	98	-0.0013464203233256	0.0212909930715935	0.1039260969976905	0.2263279445727482	0.008319199	PIP<0.1	MIR6079	14.254184262603491
chr1:4395932	433	14	122	0.0038060046189376	0.0412517321016166	0.0323325635103926	0.2817551963048499	0.16343129	PIP_0.1-0.5	LINC01777	27.474625604749637
chr1:45334998	434	70	79	0.002647465437788	0.0240023041474654	0.1612903225806451	0.1820276497695852	0.65863943	PIP_0.5-0.9	MUTYH	15.099781490986867
chr1:4563129	440	6	139	0.0037931818181818	0.0385204545454545	0.0136363636363636	0.3159090909090909	0.93255836	PIP>0.9	LINC01646	11.061236645094583
chr1:46412184	444	15	146	-0.0010585585585585	0.0416351351351351	0.0337837837837837	0.3288288288288288	0.8124359	PIP_0.5-0.9	FAAHP1	15.655612651440237
chr1:4774061	439	42	158	0.0004236902050113	0.0312847380410022	0.0956719817767653	0.3599088838268792	0.6810568	PIP_0.5-0.9	ENSG00000287586	18.41643028740096
chr1:48601418	447	4	112	-0.0028031319910514	0.0456398210290827	0.0089485458612975	0.2505592841163311	1.0	PIP>0.9	ENSG00000287661	30.833952576163774
chr1:4923508	435	6	102	-0.0037977011494252	0.0533057471264367	0.0137931034482758	0.2344827586206896	0.94201654	PIP>0.9	ENSG00000284739	42.94826166840858
chr1:50647501	423	97	99	-0.0001300236406619	0.0139267139479905	0.2293144208037825	0.2340425531914893	0.0027478337	PIP<0.1	HMGB1P45	13.92895950743618
chr1:5229819	443	5	86	-0.0038916478555304	0.0523882618510158	0.0112866817155756	0.1941309255079006	0.7144053	PIP_0.5-0.9	ENSG00000284616	43.98572738129103
chr1:53503239	448	46	163	-0.0002388392857142	0.0293727678571428	0.1026785714285714	0.3638392857142857	0.9725022	PIP>0.9	DMRTB1	11.410789338560049
chr1:54659431	446	12	108	0.0022354260089686	0.0343654708520179	0.0269058295964125	0.242152466367713	0.512506	PIP_0.5-0.9	MROH7-TTC4	28.251043234123323
chr1:5471039	443	41	153	0.0034627539503386	0.034627539503386	0.09255079006772	0.345372460496614	0.99999946	PIP>0.9	ENSG00000284666	24.395239912186447
chr1:56600824	433	12	126	0.0001247113163972	0.048364896073903	0.0277136258660508	0.2909930715935335	0.017611265	PIP<0.1	RPL23AP85	26.20237197761057
chr1:58024135	439	0	33	0.0022391799544419	0.0544487471526195	0.0	0.0751708428246013	0.6034945	PIP_0.5-0.9	HNRNPA1P6	23.91039490481264
chr1:5866994	446	94	161	-0.0003408071748878	0.0237399103139013	0.210762331838565	0.3609865470852018	0.50700617	PIP_0.5-0.9	MIR4689	12.121715285239707
chr1:60921020	448	5	100	0.0003549107142857	0.0429129464285714	0.0111607142857142	0.2232142857142857	0.9866705	PIP>0.9	ENSG00000231252	28.861373695597614
chr1:60980202	443	18	120	0.0015079006772009	0.0377923250564334	0.0406320541760722	0.2708803611738149	1.0	PIP>0.9	NFIA-AS2	29.669697832397453
chr1:61390974	447	7	105	0.0010357941834451	0.0394161073825503	0.0156599552572706	0.2348993288590604	0.96374816	PIP>0.9	ENSG00000284808	10.60336512776123
chr1:61709058	440	64	103	-0.0025045454545454	0.0233	0.1454545454545454	0.2340909090909091	0.024999976	PIP<0.1	TM2D1	34.39594078288986
chr1:63532220	435	30	72	-0.0024551724137931	0.0335080459770114	0.0689655172413793	0.1655172413793103	0.103865266	PIP_0.1-0.5	ITGB3BP	15.412217205183264
chr1:63681277	436	18	134	-0.0004701834862385	0.0418830275229357	0.0412844036697247	0.3073394495412844	0.9005741	PIP>0.9	RN7SL130P	11.229044255538886
chr1:67090461	433	10	66	-0.0005750577367205	0.0477482678983833	0.023094688221709	0.1524249422632794	0.032553554	PIP<0.1	ENSG00000252433	26.771123100554643
chr1:70057953	432	4	76	0.0040069444444444	0.0510532407407407	0.0092592592592592	0.1759259259259259	0.14846182	PIP_0.1-0.5	LRRC7-AS1	12.095764743336792
chr1:734950	446	349	378	0.015091928251121	0.1229304932735426	0.7825112107623319	0.8475336322869955	0.9795608	PIP>0.9	CICP3	17.01224341889179
chr1:7383375	436	59	166	-0.0028027522935779	0.0421513761467889	0.1353211009174312	0.3807339449541284	0.2070322	PIP_0.1-0.5	CAMTA1-AS2	11.904603422429432
chr1:7450486	447	11	136	0.0032125279642058	0.036152125279642	0.0246085011185682	0.3042505592841163	0.5258377	PIP_0.5-0.9	CAMTA1-AS1	14.863912863465057
chr1:7495178	445	24	154	-0.0014247191011235	0.0347505617977528	0.0539325842696629	0.346067415730337	0.9932289	PIP>0.9	CAMTA1-AS1	17.32295800372937
chr1:75567322	414	2	77	0.0045724637681159	0.0473502415458937	0.0048309178743961	0.1859903381642512	0.15909445	PIP_0.1-0.5	RNU6-503P	14.662691681591118
chr1:76503186	443	8	119	0.0050316027088036	0.0507426636568848	0.0180586907449209	0.2686230248306998	0.22295862	PIP_0.1-0.5	ENSG00000272855	14.50921608695962
chr1:76557817	430	7	80	-0.0041883720930232	0.0542627906976744	0.0162790697674418	0.1860465116279069	0.99910617	PIP>0.9	ENSG00000272855	13.079597926781378
chr1:76746168	435	10	93	0.0045379310344827	0.0525701149425287	0.0229885057471264	0.2137931034482758	0.11535978	PIP_0.1-0.5	RNU6-161P	12.891711386664596
chr1:78687449	437	1	69	-0.0075812356979405	0.0613798627002288	0.0022883295194508	0.1578947368421052	0.038196206	PIP<0.1	ENSG00000238015	20.942809418894274
chr1:7916662	439	62	168	-0.0008223234624145	0.0415740318906606	0.1412300683371298	0.3826879271070615	0.7300999	PIP_0.5-0.9	ENSG00000270330	42.35992808633563
chr1:80445252	435	5	102	-0.0021931034482758	0.0497103448275862	0.0114942528735632	0.2344827586206896	1.0	PIP>0.9	HNRNPA1P64	26.86380842931692
chr1:80944730	440	67	209	0.0015227272727272	0.0745	0.1522727272727272	0.475	0.6307971	PIP_0.5-0.9	MTND2P30	10.906594025469316
chr1:81470655	443	7	107	0.0014356659142212	0.0521534988713318	0.0158013544018058	0.2415349887133182	0.7393703	PIP_0.5-0.9	ARID3BP1	26.483430826958283
chr1:81852234	428	5	90	-0.0022406542056074	0.0519275700934579	0.0116822429906542	0.2102803738317757	0.017522871	PIP<0.1	ST13P20	16.86425969970706
chr1:8230369	446	52	165	0.0002466367713004	0.0289641255605381	0.116591928251121	0.3699551569506726	0.9507467	PIP>0.9	ENSG00000233645	11.91492565212374
chr1:83174866	435	5	92	-0.0044597701149425	0.062919540229885	0.0114942528735632	0.2114942528735632	0.9984936	PIP>0.9	LINC01361	43.871943075163216
chr1:83199469	432	4	110	0.0038310185185185	0.0746782407407407	0.0092592592592592	0.2546296296296296	0.8572243	PIP_0.5-0.9	LINC01361	34.1686539594058
chr1:83873070	432	4	55	0.0071782407407407	0.0573819444444444	0.0092592592592592	0.1273148148148148	0.11259818	PIP_0.1-0.5	LINC01725	47.745880957328175
chr1:84979004	437	46	164	-0.0034713958810068	0.0571922196796338	0.1052631578947368	0.3752860411899313	0.5875801	PIP_0.5-0.9	DNAI3	12.012683636122144
chr1:85436655	444	5	80	0.0030045045045045	0.0505495495495495	0.0112612612612612	0.1801801801801801	0.006940782	PIP<0.1	BCL10	14.663763601232766
chr1:88175936	443	26	100	0.0012009029345372	0.0460180586907449	0.0586907449209932	0.2257336343115124	0.87671673	PIP_0.5-0.9	ENSG00000270507	15.385808896413415
chr1:90881873	438	4	67	2.0547945205479487e-05	0.0551529680365296	0.0091324200913242	0.1529680365296803	0.048573256	PIP<0.1	PHKA1P1	18.38801473368346
chr1:91168119	446	36	139	0.0010224215246636	0.0405470852017937	0.0807174887892376	0.3116591928251121	0.14570296	PIP_0.1-0.5	Y_RNA	26.339330155823905
chr1:92041846	433	4	111	-0.0041177829099307	0.0510508083140877	0.0092378752886836	0.2563510392609699	0.9962066	PIP>0.9	EPHX4	32.79387946459569
chr1:92646128	422	24	94	-0.0014810426540284	0.0353720379146919	0.0568720379146919	0.2227488151658767	0.33430898	PIP_0.1-0.5	GFI1	11.790013744633304
chr1:9272769	447	26	130	0.0012438478747203	0.0292796420581655	0.058165548098434	0.29082774049217	0.951618	PIP>0.9	SPSB1	15.645680495692528
chr1:92879009	431	78	79	-0.0011090487238979	0.0195916473317865	0.1809744779582366	0.1832946635730858	0.015746832	PIP<0.1	RPL5	21.63529781237556
chr1:93068902	436	19	94	0.0012087155963302	0.0296536697247706	0.0435779816513761	0.2155963302752293	0.95671815	PIP>0.9	MTF2	10.447139482164674
chr1:94892559	445	51	145	0.0045235955056179	0.0529730337078651	0.1146067415730337	0.3258426966292135	0.16268104	PIP_0.1-0.5	SLC44A3-AS1	11.426025372427254
chr1:95295944	444	17	111	0.0007252252252252	0.0308153153153153	0.0382882882882882	0.25	0.8654328	PIP_0.5-0.9	ENSG00000287919	15.579372489207245
chr1:95579865	435	14	96	-0.0049609195402298	0.0543218390804597	0.032183908045977	0.2206896551724138	1.0	PIP>0.9	LINC02607	29.40776575649726
chr1:95588606	436	16	111	-0.0022637614678899	0.0575756880733945	0.036697247706422	0.2545871559633027	0.641171	PIP_0.5-0.9	LINC02607	10.666999457953429
chr1:96054135	434	10	102	0.0039723502304147	0.0419953917050691	0.0230414746543778	0.2350230414746544	0.037916422	PIP<0.1	LINC02790	15.628681187278191
chr1:96076786	438	6	86	0.0027511415525114	0.0578744292237442	0.0136986301369863	0.1963470319634703	0.33344245	PIP_0.1-0.5	LINC02790	11.532457357485006
chr1:97026051	433	14	117	-0.0045034642032332	0.0726512702078521	0.0323325635103926	0.2702078521939954	0.041837394	PIP<0.1	DPYD-AS1	32.34370499962558
chr1:98750981	432	7	89	-0.001136574074074	0.0687939814814814	0.0162037037037037	0.2060185185185185	0.08746451	PIP<0.1	SNX7	24.849567441639305
chr1:99349177	443	1	85	0.0040948081264108	0.0536975169300225	0.0022573363431151	0.1918735891647855	0.84582824	PIP_0.5-0.9	PLPPR4	15.171469657459886
chr20:10116602	449	18	124	0.0014053452115812	0.0446659242761692	0.0400890868596882	0.2761692650334075	0.70826054	PIP_0.5-0.9	SNAP25	10.395102007291218
chr20:10390439	439	23	110	-0.0015785876993166	0.0395284738041002	0.0523917995444191	0.2505694760820046	0.037117362	PIP<0.1	SDAD1P2	15.314535307429477
chr20:1077559	442	23	136	0.0008778280542986	0.0533393665158371	0.0520361990950226	0.3076923076923077	0.074503005	PIP<0.1	PSMF1	18.479598604990045
chr20:11114710	444	1	60	0.0006081081081081	0.0442612612612612	0.0022522522522522	0.1351351351351351	0.29773355	PIP_0.1-0.5	ENSG00000270777	21.51608868861142
chr20:11187821	444	6	93	0.0001148648648648	0.0523896396396396	0.0135135135135135	0.2094594594594594	0.8744605	PIP_0.5-0.9	ENSG00000230990	10.354222599400934
chr20:11624000	444	4	84	0.0003018018018018	0.0488963963963964	0.009009009009009	0.1891891891891892	0.05024594	PIP<0.1	PGAM3P	34.43912374715726
chr20:12752421	442	32	172	0.0033959276018099	0.0420339366515837	0.0723981900452488	0.3891402714932127	0.99978244	PIP>0.9	ENSG00000286087	28.36760871561597
chr20:13011232	442	2	91	-0.0011357466063348	0.0556063348416289	0.004524886877828	0.2058823529411764	0.12224507	PIP_0.1-0.5	SPTLC3	20.890985204461572
chr20:13089168	447	7	100	-0.005731543624161	0.0406711409395973	0.0156599552572706	0.2237136465324384	0.07410514	PIP<0.1	ENSG00000271426	10.236933210998004
chr20:1381954	443	25	105	-0.0017923250564334	0.0304469525959368	0.0564334085778781	0.237020316027088	0.08268374	PIP<0.1	MIR6869	16.808897969189843
chr20:15797564	444	19	100	-0.0020945945945945	0.0468513513513513	0.0427927927927927	0.2252252252252252	0.06734401	PIP<0.1	ENSAP1	10.435121986982686
chr20:15995548	443	68	118	0.0020835214446952	0.043099322799097	0.1534988713318284	0.2663656884875846	0.99107134	PIP>0.9	ENSG00000286546	26.83914878121486
chr20:16468731	438	73	183	-0.0016940639269406	0.0592602739726027	0.1666666666666666	0.4178082191780822	0.21410358	PIP_0.1-0.5	KIF16B	11.537094272681966
chr20:17554261	441	17	99	-0.0031950113378684	0.0398616780045351	0.0385487528344671	0.2244897959183673	0.5135518	PIP_0.5-0.9	ENSG00000277373	27.70242437157779
chr20:17900164	442	76	270	9.049773755656144e-05	0.0804841628959276	0.171945701357466	0.6108597285067874	0.99999964	PIP>0.9	RNU6-192P	14.672129157250051
chr20:18033881	442	23	136	0.0026266968325791	0.0348484162895927	0.0520361990950226	0.3076923076923077	0.050679147	PIP<0.1	OVOL2	13.742762729937684
chr20:19321142	443	25	115	-0.0011015801354401	0.0330474040632054	0.0564334085778781	0.2595936794582393	0.9136789	PIP>0.9	SLC24A3-AS1	10.320312942147448
chr20:2111432	433	35	122	0.0006720554272517	0.0354849884526558	0.0808314087759815	0.2817551963048499	0.42204094	PIP_0.1-0.5	ENSG00000286108	15.877775501475265
chr20:23338213	434	19	134	0.0020967741935483	0.0415253456221198	0.0437788018433179	0.3087557603686636	0.5607964	PIP_0.5-0.9	NXT1	13.011735445819095
chr20:23802102	444	9	102	-5.630630630630636e-05	0.0684211711711711	0.0202702702702702	0.2297297297297297	0.19194359	PIP_0.1-0.5	ENSG00000230908	19.87365515548945
chr20:24393117	441	18	120	-0.0009092970521541	0.0427006802721088	0.0408163265306122	0.272108843537415	0.51660836	PIP_0.5-0.9	GAPDHP53	21.855913900857363
chr20:24401394	440	0	67	0.0026022727272727	0.0574386363636363	0.0	0.1522727272727272	0.004146695	PIP<0.1	GAPDHP53	23.708862635196507
chr20:24575360	436	20	124	-0.001387614678899	0.0360940366972477	0.0458715596330275	0.2844036697247706	0.16409063	PIP_0.1-0.5	ENSG00000228539	28.93781209418444
chr20:28826306	325	0	61	0.0003661538461538	0.0633876923076923	0.0	0.1876923076923076	0.04855305	PIP<0.1	ENSG00000291100	12.739430380111331
chr20:28835586	434	142	326	-0.0683087557603686	0.1868018433179723	0.3271889400921659	0.7511520737327189	0.028618455	PIP<0.1	ENSG00000291100	11.633875039922923
chr20:28937753	406	9	75	0.0038866995073891	0.0423300492610837	0.022167487684729	0.1847290640394088	0.014745474	PIP<0.1	FRG1DP	22.8445989524843
chr20:29111369	452	69	420	-0.0043805309734513	0.0994380530973451	0.1526548672566371	0.9292035398230089	1.0	PIP>0.9	FRG1DP	22.738888344947878
chr20:29458292	287	10	60	-0.0025017421602787	0.0596097560975609	0.0348432055749128	0.2090592334494773	0.5170622	PIP_0.5-0.9	DUX4L35	22.33181999132232
chr20:29723417	412	2	76	-0.0006771844660194	0.051759708737864	0.0048543689320388	0.1844660194174757	0.1550237	PIP_0.1-0.5	Y_RNA	11.60191577277708
chr20:29730082	425	3	81	-0.0061270588235294	0.0608658823529411	0.0070588235294117	0.1905882352941176	0.019861639	PIP<0.1	CFTRP2	26.13800738936605
chr20:30845403	452	436	452	-0.0279977876106194	0.521896017699115	0.9646017699115044	1.0	0.012617111	PIP<0.1	RNA5SP528	42.91775348547581
chr20:30990961	412	8	97	-0.0043665048543689	0.0469635922330097	0.0194174757281553	0.2354368932038835	0.035517514	PIP<0.1	RNA5SP528	41.42253748411248
chr20:31259849	438	5	114	-0.0021164383561643	0.0511894977168949	0.0114155251141552	0.2602739726027397	0.015726864	PIP<0.1	DEFB115	10.52100015380177
chr20:31284683	439	19	144	-0.0016902050113895	0.0507835990888382	0.0432801822323462	0.3280182232346241	0.017737031	PIP<0.1	ENSG00000224628	13.60037398805543
chr20:33280284	435	8	115	0.0011540229885057	0.0378850574712643	0.0183908045977011	0.264367816091954	0.68787205	PIP_0.5-0.9	BPIFB1	14.408728287455158
chr20:38063921	434	83	218	-0.0032995391705069	0.0546405529953917	0.1912442396313364	0.5023041474654378	0.07242519	PIP<0.1	TTI1	19.879619701468798
chr20:38296842	446	27	159	0.0050201793721973	0.0414775784753363	0.0605381165919282	0.3565022421524663	0.7232749	PIP_0.5-0.9	BPI	18.71739511589557
chr20:39347302	429	9	116	0.0035431235431235	0.0483729603729603	0.0209790209790209	0.2703962703962704	0.99883604	PIP>0.9	RN7SL680P	43.394558708827866
chr20:39858133	444	6	117	0.0053828828828828	0.0480585585585585	0.0135135135135135	0.2635135135135135	0.9991611	PIP>0.9	HSPE1P1	14.084827064542772
chr20:40665043	442	16	125	0.0004072398190045	0.0320723981900452	0.0361990950226244	0.2828054298642534	0.08804262	PIP<0.1	MAFB	28.666694378052707
chr20:40775473	441	1	95	0.0034829931972789	0.047954648526077	0.0022675736961451	0.2154195011337868	0.117161095	PIP_0.1-0.5	RNA5SP484	11.27134159276914
chr20:40937952	440	2	97	-0.0005477272727272	0.0353795454545454	0.0045454545454545	0.2204545454545454	0.10368347	PIP_0.1-0.5	RNA5SP484	27.047442070572814
chr20:41105031	428	43	90	-0.0001495327102803	0.0312102803738317	0.1004672897196261	0.2102803738317757	0.018402934	PIP<0.1	ZHX3	10.629586246137688
chr20:42683363	440	13	126	-0.0008704545454545	0.0462704545454545	0.0295454545454545	0.2863636363636364	0.03148514	PIP<0.1	ENSG00000229042	10.61876003145952
chr20:42951693	438	10	97	-0.0051301369863013	0.0414680365296803	0.0228310502283105	0.2214611872146118	0.76545495	PIP_0.5-0.9	PTPRT-AS1	13.796160351866634
chr20:43013266	439	5	97	-0.001006833712984	0.0450751708428246	0.0113895216400911	0.2209567198177676	0.11967379	PIP_0.1-0.5	PTPRT-AS1	14.532954869521268
chr20:44182547	448	19	128	0.0001808035714285	0.037703125	0.0424107142857142	0.2857142857142857	1.0	PIP>0.9	JPH2	37.072290503591496
chr20:44399795	449	15	133	0.0011425389755011	0.0306481069042316	0.0334075723830735	0.2962138084632517	1.0	PIP>0.9	HNF4A-AS1	19.640663918020188
chr20:44938085	444	64	123	-0.0005315315315315	0.023081081081081	0.1441441441441441	0.277027027027027	0.2047658	PIP_0.1-0.5	TOMM34	10.759866669348655
chr20:45746400	433	6	103	-0.0021732101616628	0.0494711316397228	0.0138568129330254	0.2378752886836027	0.018230438	PIP<0.1	SPINT5P	16.039976893008088
chr20:47103362	444	46	165	0.0067657657657657	0.0629414414414414	0.1036036036036036	0.3716216216216216	0.8191733	PIP_0.5-0.9	ENSG00000239783	37.507833602950384
chr20:47428348	444	47	165	-0.0010112612612612	0.0286734234234234	0.1058558558558558	0.3716216216216216	0.12472886	PIP_0.1-0.5	LINC01754	36.85870068163526
chr20:4747143	443	4	94	0.0017088036117381	0.0425846501128668	0.0090293453724604	0.2121896162528216	0.02112335	PIP<0.1	PRNT	20.968326035809373
chr20:49411473	443	9	130	-0.0005981941309255	0.0400474040632054	0.0203160270880361	0.2934537246049661	1.0	PIP>0.9	KCNB1	49.9039511896722
chr20:49457028	443	3	104	-0.0025711060948081	0.0368013544018058	0.0067720090293453	0.2347629796839729	0.17493564	PIP_0.1-0.5	KCNB1	19.564813311274037
chr20:50039775	448	23	119	0.0007678571428571	0.0252544642857142	0.0513392857142857	0.265625	0.9980086	PIP>0.9	TRERNA1	10.852754648618058
